customerID,gender,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8680-CGLTP,Male,Electronic check,58.75,1696.2,No
8430-TWCBX,Female,Credit card (automatic),20.7,1032.05,No
5018-GWURO,Female,Bank transfer (automatic),85.6,4902.8,No
6741-QRLUP,Female,Credit card (automatic),80.3,4995.35,No
4737-HOBAX,Male,Credit card (automatic),79.8,5034.05,No
0537-QYZZN,Male,Electronic check,79.85,1857.75,No
3340-QBBFM,Male,Credit card (automatic),54.1,1992.85,No
1704-NRWYE,Female,Electronic check,80.85,751.65,Yes
2592-SEIFQ,Male,Electronic check,24.75,66.95,Yes
8200-KLNYW,Female,Mailed check,80.9,1714.95,No
3372-CDXFJ,Male,Bank transfer (automatic),24.5,343.6,No
4781-ZXYGU,Male,Bank transfer (automatic),20.15,20.15,No
7632-YUTXB,Female,Mailed check,20.05,520.1,No
2718-YSKCS,Male,Bank transfer (automatic),19.6,1387.45,No
9896-UYMIE,Male,Bank transfer (automatic),114.3,7383.7,No
0853-NWIFK,Female,Electronic check,100.3,4483.95,No
8212-CRQXP,Female,Credit card (automatic),80.0,1706.45,No
6980-CDGFC,Female,Bank transfer (automatic),20.85,1327.4,No
7691-XVTZH,Female,Bank transfer (automatic),89.95,5974.3,No
2520-SGTTA,Female,Mailed check,20.0, ,No
7481-ATQQS,Female,Credit card (automatic),90.85,4515.85,Yes
2277-VWCNI,Female,Mailed check,48.75,179.85,No
1088-CNNKB,Male,Credit card (automatic),80.0,5040.2,No
8642-GVWRF,Female,Bank transfer (automatic),79.7,165,Yes
1930-BZLHI,Male,Mailed check,20.35,422.7,No
3400-ESFUW,Male,Bank transfer (automatic),57.55,3046.4,Yes
5868-YTYKS,Male,Mailed check,20.25,20.25,No
3525-DVKFN,Female,Mailed check,19.4,358.05,No
1482-OXZSY,Male,Bank transfer (automatic),100.4,2936.25,No
0377-JBKKT,Male,Mailed check,57.95,1271.8,No
5778-BVOFB,Female,Bank transfer (automatic),59.5,530.05,No
3373-YZZYM,Male,Mailed check,19.2,19.2,No
2057-ZBLPD,Female,Electronic check,86.5,1808.7,Yes
0228-MAUWC,Male,Electronic check,59.55,1144.6,No
5502-RLUYV,Female,Electronic check,103.95,7446.9,Yes
0023-HGHWL,Male,Electronic check,25.1,25.1,Yes
7663-YJHSN,Female,Bank transfer (automatic),103.95,7556.9,No
4915-BFSXL,Male,Credit card (automatic),68.95,4858.7,No
3086-RUCRN,Female,Bank transfer (automatic),103.1,6595,No
5215-LNLDJ,Female,Electronic check,24.7,149.05,No
7576-JMYWV,Female,Electronic check,110.2,4972.1,No
9039-RBEEE,Male,Credit card (automatic),48.95,1880.85,Yes
0257-KXZGU,Female,Bank transfer (automatic),62.45,2045.55,No
1307-ATKGB,Male,Electronic check,89.55,2187.15,No
8417-FMLZI,Male,Credit card (automatic),83.55,477.55,Yes
3714-XPXBW,Female,Credit card (automatic),78.9,2976.95,No
1850-AKQEP,Male,Mailed check,20.35,178.7,No
2824-DXNKN,Female,Bank transfer (automatic),71.45,5025.85,No
5227-JSCFE,Male,Credit card (automatic),46.35,3353.4,No
0848-ZGQIJ,Female,Bank transfer (automatic),94.65,1461.15,No
3621-CHYVB,Female,Bank transfer (automatic),49.9,2782.4,No
8042-RNLKO,Male,Bank transfer (automatic),25.45,1699.15,No
1792-UXAFY,Female,Electronic check,89.15,1496.9,Yes
5372-FBKBN,Female,Mailed check,20.75,452.2,No
0420-TXVSG,Male,Credit card (automatic),66.1,4428.45,No
6217-TOWGS,Female,Bank transfer (automatic),75.4,1322.55,No
0515-YPMCW,Male,Mailed check,70.45,70.45,Yes
0378-XSZPU,Male,Credit card (automatic),60.3,3563.8,Yes
1045-LTCYT,Female,Credit card (automatic),21.05,139.75,No
1544-JJMYL,Male,Credit card (automatic),69.35,1927.3,No
4636-JGAAI,Male,Mailed check,88.85,3000.25,No
6874-SGLHU,Male,Bank transfer (automatic),97.0,3021.3,No
5951-AOFIH,Male,Credit card (automatic),66.4,2245.4,No
4729-XKASR,Male,Electronic check,24.75,24.75,Yes
3059-NGMXB,Male,Mailed check,69.2,944.65,No
8652-YHIYU,Female,Credit card (automatic),79.5,1264.2,No
5278-PNYOX,Female,Credit card (automatic),100.65,4917.75,No
5449-FIBXJ,Male,Electronic check,103.3,2012.7,Yes
3486-HOOGQ,Female,Bank transfer (automatic),79.7,5743.3,No
5061-PBXFW,Female,Bank transfer (automatic),61.4,1864.65,No
8630-FJLIB,Female,Electronic check,69.8,1221.65,No
3891-NLXJB,Male,Mailed check,40.55,1390.85,No
4749-OJKQU,Female,Electronic check,75.65,302.35,No
0577-WHMEV,Female,Electronic check,90.7,1374.9,No
5453-AXEPF,Male,Bank transfer (automatic),80.5,1336.9,No
3639-XJHKQ,Female,Electronic check,60.6,1297.8,No
3716-LRGXK,Male,Credit card (automatic),101.15,6067.4,No
2263-SFSQZ,Male,Mailed check,24.95,1222.25,No
9950-MTGYX,Male,Credit card (automatic),20.3,487.95,No
3397-AVTKU,Male,Electronic check,60.0,2548.55,No
4825-FUREZ,Male,Electronic check,20.25,835.5,No
9837-BMCLM,Male,Electronic check,78.5,242.05,Yes
2672-OJQZP,Female,Mailed check,44.75,44.75,No
0137-UDEUO,Female,Mailed check,19.85,63.75,Yes
3134-DSHVC,Female,Credit card (automatic),98.0,6218.45,No
6161-UUUTA,Male,Electronic check,79.9,260.9,Yes
7821-DPRQE,Male,Electronic check,107.7,7320.9,No
6543-XRMYR,Female,Electronic check,99.7,2967.35,Yes
2001-EWBQU,Female,Electronic check,104.7,6333.8,No
4925-LMHOK,Male,Credit card (automatic),58.6,939.7,Yes
1608-GMEWB,Male,Bank transfer (automatic),93.9,4200.25,No
6695-AMZUF,Female,Credit card (automatic),86.45,5950.2,No
1455-UGQVH,Male,Electronic check,98.5,1037.75,Yes
8410-BGQXN,Male,Mailed check,19.4,93.4,No
8280-MQRQN,Female,Mailed check,50.45,50.45,Yes
1619-YWUBB,Female,Credit card (automatic),24.95,1614.9,No
7611-YKYTC,Male,Bank transfer (automatic),75.0,1573.95,No
2037-SGXHH,Male,Electronic check,94.65,3624.3,Yes
3178-FESZO,Female,Credit card (automatic),100.25,100.25,Yes
0365-GXEZS,Male,Electronic check,78.2,1468.75,No
0082-OQIQY,Male,Electronic check,94.2,2607.6,No
6087-MVHJH,Female,Electronic check,88.45,1422.1,Yes
4603-JANFB,Male,Electronic check,69.85,69.85,Yes
3018-TFTSU,Male,Bank transfer (automatic),81.7,858.6,Yes
3606-SBKRY,Male,Electronic check,50.05,1523.4,No
4806-KEXQR,Male,Electronic check,79.9,324.3,Yes
0667-NSRGI,Female,Mailed check,69.55,3435.6,No
7083-YNSKY,Female,Credit card (automatic),25.4,399.6,Yes
6893-ODYYE,Male,Credit card (automatic),90.1,4549.45,No
8242-JSVBO,Male,Bank transfer (automatic),44.65,322.5,No
2479-BRAMR,Male,Bank transfer (automatic),83.75,3273.55,Yes
9541-ZPSEA,Male,Credit card (automatic),80.35,5375.15,No
2665-NPTGL,Female,Bank transfer (automatic),98.1,2510.7,No
1139-WUOAH,Male,Credit card (automatic),53.35,3090.05,No
4693-VWVBO,Female,Electronic check,19.55,61.05,No
7434-SHXLS,Female,Mailed check,20.9,20.9,Yes
6937-GCDGQ,Male,Bank transfer (automatic),48.95,955.6,No
0988-JRWWP,Female,Electronic check,54.2,140.4,No
5075-JSDKI,Female,Electronic check,24.45,1493.1,No
7908-QCBCA,Female,Mailed check,69.4,69.4,Yes
8644-XYTSV,Male,Bank transfer (automatic),40.15,1626.05,No
6711-FLDFB,Female,Electronic check,74.9,541.15,Yes
3873-WOSBC,Male,Credit card (automatic),25.6,1784.9,No
7465-ZZRVX,Male,Electronic check,70.35,70.35,No
7975-JMZNT,Male,Bank transfer (automatic),91.7,6075.9,No
7251-XFOIL,Female,Mailed check,89.2,5500.6,No
4116-IQRFR,Male,Credit card (automatic),24.1,73.1,No
3714-JTVOV,Female,Credit card (automatic),74.15,3229.4,Yes
8259-DZLIZ,Female,Bank transfer (automatic),53.85,3399.85,No
0442-ZXKVS,Female,Bank transfer (automatic),115.6,6431.05,No
7853-WNZSY,Male,Credit card (automatic),19.75,19.75,No
3120-FAZKD,Male,Bank transfer (automatic),24.05,1230.9,No
8606-OEGQZ,Female,Credit card (automatic),25.3,454.65,No
0225-ZORZP,Male,Electronic check,84.3,235.05,No
4702-IOQDC,Female,Electronic check,70.1,70.1,Yes
9489-JMTTN,Female,Credit card (automatic),89.75,6595.9,No
0575-CUQOV,Male,Electronic check,97.95,5867,No
0967-BMLBD,Female,Mailed check,20.0,196.35,No
6178-KFNHS,Female,Electronic check,78.3,909.25,Yes
2830-LEWOA,Male,Credit card (automatic),103.9,6449.15,No
5006-MXVRN,Female,Credit card (automatic),20.7,762.45,No
1264-BYWMS,Male,Electronic check,96.8,5283.95,Yes
9658-WYUFB,Female,Electronic check,94.4,1617.5,Yes
8327-WKMIE,Male,Credit card (automatic),20.15,785.75,No
6917-FIJHC,Female,Mailed check,26.0,1776,No
5329-KRDTM,Male,Credit card (automatic),77.35,5396.25,No
7797-EJMDP,Female,Bank transfer (automatic),66.05,574.5,No
3530-VWVGU,Female,Mailed check,19.9,400.3,No
2013-SGDXK,Female,Electronic check,84.3,84.3,Yes
6368-NWMCE,Female,Credit card (automatic),68.15,2656.3,No
3633-CDBUW,Male,Electronic check,80.85,1445.95,No
0707-HOVVN,Female,Bank transfer (automatic),75.5,5212.65,No
8580-QVLOC,Female,Credit card (automatic),92.45,6440.25,Yes
3956-MGXOG,Female,Electronic check,80.6,2244.95,No
9274-UARKJ,Female,Bank transfer (automatic),83.2,1130,No
4077-HWUYD,Male,Bank transfer (automatic),87.55,6463.15,No
2012-NWRPA,Female,Electronic check,99.55,1131.2,Yes
8808-ELEHO,Male,Electronic check,81.25,585.95,Yes
0103-CSITQ,Female,Bank transfer (automatic),109.4,6252.7,No
3506-LCJDC,Male,Bank transfer (automatic),19.95,19.95,Yes
8671-KKKOS,Female,Electronic check,45.55,2062.15,No
7305-ZWMAJ,Male,Credit card (automatic),20.7,587.1,No
9518-XXBXE,Male,Electronic check,75.3,720.45,No
3934-HXCFZ,Male,Electronic check,99.25,2186.4,Yes
6578-KRMAW,Male,Credit card (automatic),93.4,2979.3,No
4860-IJUDE,Male,Credit card (automatic),73.75,956.65,No
7666-WKRON,Female,Electronic check,80.45,3201.55,Yes
9688-YGXVR,Female,Credit card (automatic),88.15,3973.2,No
0423-UDIJQ,Male,Mailed check,49.2,447.9,No
1945-XISKS,Female,Mailed check,19.65,1335.2,No
4910-AQFFX,Male,Bank transfer (automatic),79.35,661.25,Yes
2154-KVJFF,Female,Electronic check,79.75,1111.85,Yes
5360-LJCNJ,Female,Bank transfer (automatic),105.15,7555,No
2607-FBDFF,Male,Credit card (automatic),49.0,49,No
9647-ERGBE,Female,Electronic check,100.05,3046.15,Yes
3428-XZMAZ,Male,Electronic check,69.35,69.35,Yes
1100-DDVRV,Male,Mailed check,49.8,836.35,No
0378-TOVMS,Female,Electronic check,85.8,272.2,Yes
4355-HBJHH,Male,Electronic check,79.7,5293.4,Yes
6728-WYQBC,Male,Bank transfer (automatic),20.95,20.95,No
9058-CBREO,Female,Mailed check,50.55,50.55,Yes
9029-FEGVJ,Female,Mailed check,79.3,2570,No
7216-KAOID,Male,Bank transfer (automatic),19.5,798.2,No
0318-QUUOB,Male,Electronic check,80.55,80.55,Yes
6145-NNPNO,Female,Bank transfer (automatic),44.15,44.15,No
5520-FVEWJ,Female,Electronic check,84.5,916.9,Yes
5339-TJFEK,Male,Electronic check,105.5,6487.2,No
5572-ZDXHY,Female,Mailed check,84.3,1855.65,Yes
2074-GUHPQ,Female,Credit card (automatic),92.7,1556.85,No
4625-XMOYM,Female,Bank transfer (automatic),26.25,1988.05,No
5827-MWCZK,Male,Credit card (automatic),96.95,5432.2,No
1385-TQOZW,Female,Credit card (automatic),20.45,147.55,No
5914-XRFQB,Male,Bank transfer (automatic),115.8,8424.9,No
4329-YPDDQ,Male,Bank transfer (automatic),108.2,2203.7,No
4804-NCPET,Male,Mailed check,20.2,387.4,No
3750-CKVKH,Male,Electronic check,67.75,116.65,Yes
5944-UGLLK,Male,Credit card (automatic),54.9,3045.75,No
8063-GBATB,Female,Electronic check,85.25,2287.25,Yes
7787-BNTZM,Male,Bank transfer (automatic),20.15,130.5,No
2252-ISRNH,Male,Electronic check,90.35,767.9,No
9415-TPKRV,Female,Electronic check,55.75,446.8,No
5322-TEUJK,Female,Bank transfer (automatic),114.6,8100.25,No
4547-KQRTM,Female,Bank transfer (automatic),80.05,830.7,Yes
4877-EVATK,Male,Mailed check,20.0,20,Yes
1866-DIOQZ,Female,Bank transfer (automatic),66.8,4689.15,No
8375-KVTHK,Male,Electronic check,100.3,6754.35,No
2697-NQBPF,Male,Electronic check,105.35,3540.65,No
3709-OIJEA,Male,Electronic check,85.2,2184.6,No
7639-SUPCW,Female,Credit card (automatic),48.8,1054.6,Yes
1386-ZIKUV,Male,Mailed check,18.95,130.55,No
0599-XNYDO,Female,Bank transfer (automatic),69.8,1540.35,No
6377-WHAOX,Female,Electronic check,106.15,6411.25,No
6855-VLGOS,Male,Electronic check,20.55,1432.55,No
8999-XXGNS,Female,Credit card (automatic),105.75,7629.85,No
8746-OQQRW,Male,Mailed check,25.25,101.9,No
3181-MIZBN,Male,Electronic check,19.75,313.4,No
0471-ARVMX,Female,Electronic check,104.85,6312.9,No
7766-CLTIC,Female,Mailed check,60.95,629.55,No
5650-YLIBA,Male,Electronic check,81.15,2640.55,No
0825-CPPQH,Female,Credit card (automatic),19.1,1372.45,No
9084-OAYKL,Male,Mailed check,20.8,1212.25,No
6122-LJADA,Male,Credit card (automatic),90.15,6237.05,No
2400-XIWIO,Female,Electronic check,90.1,6310.9,No
7524-VRLPL,Male,Credit card (automatic),74.1,5031,No
1069-XAIEM,Female,Electronic check,85.05,85.05,Yes
7569-NMZYQ,Female,Bank transfer (automatic),118.75,8672.45,No
5201-USSQZ,Female,Credit card (automatic),85.9,2196.45,No
2105-PHWON,Female,Credit card (automatic),95.0,3008.15,No
1494-EJZDW,Female,Mailed check,20.15,220.8,No
4884-TVUQF,Female,Credit card (automatic),101.3,5779.6,No
8003-EWNDZ,Female,Electronic check,21.2,222.65,No
1897-RCFUM,Female,Mailed check,24.2,914.6,No
9256-JTBNZ,Female,Bank transfer (automatic),20.3,246.3,No
4658-HCOHW,Female,Electronic check,102.8,2110.15,Yes
2211-RMNHO,Female,Bank transfer (automatic),85.3,5560,No
2432-TFSMK,Male,Credit card (automatic),89.6,1633,No
3440-JPSCL,Female,Mailed check,99.95,547.65,Yes
4929-ROART,Male,Mailed check,56.25,969.85,No
1834-ABKHQ,Female,Bank transfer (automatic),50.95,2610.65,No
1741-WTPON,Male,Mailed check,115.85,6567.9,No
3932-IJWDZ,Male,Bank transfer (automatic),103.65,4747.85,No
1240-HCBOH,Female,Mailed check,26.1,1759.55,No
3594-KADLU,Male,Mailed check,35.1,101.1,No
8065-BVEPF,Male,Bank transfer (automatic),99.1,6496.15,No
3796-ENZGF,Male,Mailed check,67.25,4234.15,No
1734-ZMNTZ,Female,Mailed check,25.0,300.7,No
2853-CWQFQ,Male,Mailed check,59.55,59.55,No
0813-TAXXS,Male,Bank transfer (automatic),77.8,4323.35,No
2519-TWKFS,Male,Mailed check,55.1,1466.1,No
2889-FPWRM,Male,Bank transfer (automatic),117.8,8684.8,Yes
0626-QXNGV,Female,Credit card (automatic),24.15,1776.45,No
6723-CEGQI,Female,Mailed check,45.25,2933.95,No
6987-XQSJT,Female,Electronic check,79.5,4370.25,Yes
4732-RRJZC,Male,Mailed check,20.25,144.35,No
9499-XPZXM,Female,Bank transfer (automatic),64.75,4804.75,No
4338-EYCER,Male,Bank transfer (automatic),54.6,1125.2,No
3007-FDPEA,Female,Bank transfer (automatic),20.7,39.85,No
6350-XFYGW,Male,Electronic check,94.75,422.4,No
4290-BSXUX,Male,Bank transfer (automatic),79.65,251.75,Yes
8513-OLYGY,Male,Credit card (automatic),115.8,8332.15,No
0311-QYWSS,Female,Electronic check,49.45,314.6,No
8705-DWKTI,Male,Credit card (automatic),83.8,4331.4,No
8755-IWJHN,Male,Bank transfer (automatic),95.35,6382,No
0325-XBFAC,Male,Electronic check,94.7,740.3,Yes
4480-QQRHC,Female,Bank transfer (automatic),74.05,600.15,No
0929-PECLO,Female,Bank transfer (automatic),89.6,5538.8,No
3680-CTHUH,Male,Credit card (automatic),116.6,7049.5,No
1202-KKGFU,Female,Bank transfer (automatic),54.2,690.5,No
6112-KTHFQ,Female,Mailed check,19.3,279.3,No
1852-XEMDW,Male,Mailed check,65.05,1427.55,No
2462-XIIJB,Male,Electronic check,92.5,452.7,Yes
4760-XOHVN,Female,Mailed check,19.45,19.45,Yes
1820-DJFPH,Female,Bank transfer (automatic),24.05,1709.15,No
9426-SXNHE,Female,Bank transfer (automatic),18.75,53.15,No
9068-FHQHD,Female,Bank transfer (automatic),20.15,777.35,No
1269-FOYWN,Male,Bank transfer (automatic),20.0,860.85,No
9470-YFUYI,Male,Bank transfer (automatic),71.0,5012.1,No
7817-BOQPW,Female,Electronic check,75.55,166.3,Yes
7402-EYFXX,Male,Electronic check,93.6,2404.1,No
1853-UDXBW,Male,Electronic check,70.0,70,Yes
9895-VFOXH,Female,Mailed check,24.4,24.4,No
5458-CQJTA,Male,Bank transfer (automatic),74.8,4820.15,Yes
1230-QAJDW,Male,Mailed check,65.25,209.9,No
5701-ZIKJE,Male,Mailed check,50.55,610.75,No
5219-YIPTK,Female,Electronic check,104.4,3409.6,Yes
5032-MIYKT,Female,Mailed check,70.7,70.7,No
7396-VJUZB,Male,Mailed check,45.25,155.35,No
9717-QEBGU,Male,Electronic check,70.3,144,No
5172-RKOCB,Male,Credit card (automatic),108.95,7875,No
6509-TSGWN,Female,Mailed check,26.45,911.6,No
3540-RZJYU,Female,Electronic check,86.2,1270.2,Yes
3178-CIFOT,Female,Credit card (automatic),19.65,478.1,No
2091-MJTFX,Female,Credit card (automatic),51.2,1561.5,Yes
4530-NDRKU,Female,Electronic check,19.05,761.85,No
5985-TBABQ,Female,Mailed check,74.75,2282.95,No
9800-ONTFE,Female,Bank transfer (automatic),75.8,1615.1,No
6743-HHQPF,Male,Credit card (automatic),25.1,1097.15,No
8455-HIRAQ,Female,Mailed check,44.45,369.3,No
6616-AALSR,Female,Credit card (automatic),104.3,6725.3,No
0883-EIBTI,Female,Mailed check,19.5,31.55,Yes
9415-ZNBSX,Female,Bank transfer (automatic),89.0,6293.2,No
4018-KJYUY,Male,Credit card (automatic),20.15,432.5,No
0722-TROQR,Female,Electronic check,74.9,321.75,Yes
7571-YXDAD,Female,Credit card (automatic),74.9,147.15,Yes
3884-UEBXB,Female,Bank transfer (automatic),36.15,2434.45,No
8780-RSYYU,Female,Credit card (automatic),19.2,532.1,No
5537-UXXVS,Female,Bank transfer (automatic),19.25,375.25,No
1791-PQHBB,Female,Credit card (automatic),61.2,125.95,No
8701-DGLVH,Male,Mailed check,20.45,1042.65,No
8741-LQOBK,Female,Bank transfer (automatic),35.05,1620.25,No
3393-FMZPV,Female,Electronic check,100.25,2387.75,Yes
8082-GHXOP,Male,Mailed check,44.0,659.35,No
6402-ZFPPI,Female,Mailed check,102.8,2660.2,Yes
0980-FEXWF,Male,Mailed check,50.35,1285.8,No
7486-KSRVI,Male,Electronic check,100.0,4211.55,Yes
3011-WQKSZ,Male,Electronic check,20.0,377.55,No
8443-WVPSS,Male,Electronic check,99.85,990.9,Yes
3006-XIMLN,Female,Bank transfer (automatic),94.2,193.8,Yes
8218-FFJDS,Female,Bank transfer (automatic),86.4,6058.95,No
1986-PHGZF,Male,Credit card (automatic),58.4,964.9,No
9965-YOKZB,Male,Electronic check,83.85,790.15,Yes
0504-HHAPI,Female,Credit card (automatic),88.3,2467.75,Yes
9360-OMDZZ,Male,Electronic check,94.1,2322.85,No
6305-YLBMM,Male,Bank transfer (automatic),104.05,7262,Yes
0345-XMMUG,Female,Credit card (automatic),108.9,4854.3,No
8024-XNAFQ,Female,Bank transfer (automatic),107.4,7748.75,No
3647-GMGDH,Male,Credit card (automatic),94.7,1914.9,Yes
2988-GBIVW,Female,Electronic check,90.85,6470.1,No
2832-SCUCO,Female,Electronic check,19.9,57.4,No
7036-ZZKBD,Male,Credit card (automatic),66.4,2019.8,No
3791-LGQCY,Female,Bank transfer (automatic),100.65,5688.05,Yes
0265-PSUAE,Female,Bank transfer (automatic),100.7,1522.7,No
0463-TXOAK,Male,Credit card (automatic),25.6,1334.5,No
0594-UFTUL,Male,Mailed check,19.85,252,No
9509-MPYOD,Female,Mailed check,20.75,700.45,No
9128-CPXKI,Female,Electronic check,95.8,5655.45,No
0129-KPTWJ,Male,Electronic check,94.65,6747.35,No
8166-ZZTFS,Female,Bank transfer (automatic),80.55,5265.1,Yes
5855-EIBDE,Female,Credit card (automatic),106.65,5174.35,No
5365-LLFYV,Female,Mailed check,45.85,105.6,No
5956-YHHRX,Male,Electronic check,104.35,2271.85,No
6008-NAIXK,Male,Electronic check,55.45,2966.95,No
2956-GGUCQ,Male,Electronic check,78.85,1772.25,Yes
1928-BXYIV,Male,Electronic check,61.15,61.15,No
5760-FXFVO,Male,Electronic check,78.95,494.95,No
6595-COKXZ,Female,Mailed check,44.45,44.45,Yes
0961-ZWLVI,Male,Credit card (automatic),109.2,5290.45,No
5181-OABFK,Female,Credit card (automatic),61.3,3346.8,No
4007-NHVHI,Female,Electronic check,96.85,5219.65,No
7816-VGHTO,Female,Mailed check,40.55,217.5,No
5871-DGTXZ,Male,Mailed check,19.8,607.7,No
7550-WIQVA,Male,Electronic check,108.25,5431.4,No
7544-ZVIKX,Male,Bank transfer (automatic),105.05,6004.85,No
0016-QLJIS,Female,Mailed check,90.45,5957.9,No
7508-DQAKK,Female,Credit card (automatic),86.4,5442.05,No
5176-OLSKT,Female,Bank transfer (automatic),66.9,4370.25,No
9356-AXGMP,Male,Electronic check,110.7,4428.6,No
3556-BVQGL,Female,Mailed check,20.0,416.45,No
0362-ZBZWJ,Male,Electronic check,84.9,3067.2,Yes
8979-CAMGB,Male,Electronic check,102.1,6688.1,No
4211-MMAZN,Male,Mailed check,20.25,20.25,Yes
7581-EBBOU,Female,Credit card (automatic),70.15,4224.7,No
4274-OWWYO,Male,Electronic check,74.35,74.35,Yes
5073-RZGBK,Female,Bank transfer (automatic),80.05,4042.2,No
1541-ETJZO,Male,Mailed check,62.05,62.05,Yes
2192-CKRLV,Female,Electronic check,49.2,3580.95,No
3154-HMWUU,Male,Bank transfer (automatic),20.5,1198.8,No
6119-SPUDB,Male,Mailed check,38.25,1755.35,No
6522-OIQSX,Female,Credit card (automatic),54.95,3772.5,No
7813-ZGGAW,Male,Bank transfer (automatic),96.6,2877.95,No
8748-HFWBO,Male,Mailed check,19.9,357.7,No
1052-QJIBV,Female,Credit card (automatic),19.9,1397.3,No
1319-YLZJG,Male,Electronic check,84.6,959.9,No
4106-HADHQ,Male,Credit card (automatic),80.0,3182.95,Yes
0723-FDLAY,Male,Bank transfer (automatic),85.25,3704.15,No
3050-RLLXC,Female,Credit card (automatic),81.25,4620.4,No
9298-WGMRW,Female,Bank transfer (automatic),115.5,8312.75,No
2369-UAPKZ,Male,Mailed check,104.1,541.9,Yes
3088-LHEFH,Female,Bank transfer (automatic),79.0,929.3,No
2778-OCLGR,Male,Bank transfer (automatic),39.1,971.3,Yes
6583-KQJLK,Female,Electronic check,94.65,1285.05,No
8544-JNBOX,Male,Mailed check,20.8,1521.2,No
6681-ZSEXG,Male,Credit card (automatic),59.5,3389.25,No
6139-ZZRBQ,Male,Bank transfer (automatic),20.05,1198.05,No
6116-RFVHN,Female,Electronic check,100.45,3414.65,No
0637-KVDLV,Male,Electronic check,76.5,162.45,Yes
8884-FEEWR,Male,Bank transfer (automatic),20.6,754,No
3125-RAHBV,Male,Credit card (automatic),20.3,467.15,No
6633-MPWBS,Male,Electronic check,49.2,216.9,Yes
0373-AIVNJ,Male,Mailed check,39.55,373,No
8785-EPNCG,Male,Credit card (automatic),23.15,245.2,Yes
1682-VCOIO,Male,Mailed check,20.45,481.1,No
5729-KLZAR,Female,Electronic check,80.85,302.75,Yes
2072-ZVJJX,Male,Bank transfer (automatic),25.25,1728.2,No
8849-AYPTR,Male,Electronic check,91.25,2964.05,No
9518-IMLHK,Male,Bank transfer (automatic),72.45,2156.25,No
1582-RAFML,Male,Mailed check,60.1,60.1,Yes
3646-ITDGM,Female,Bank transfer (automatic),19.7,1051.9,No
8740-CRYFY,Male,Electronic check,78.95,78.95,Yes
3569-VLDHH,Male,Electronic check,75.1,5013,No
8224-KDLKN,Male,Bank transfer (automatic),25.0,1738.9,No
7594-LZNWR,Male,Credit card (automatic),69.15,2275.1,No
4001-TSBTV,Female,Electronic check,91.55,5511.65,No
